IED_COUNTER, IED_INTERPOLATED, IED_AF3, IED_F7, IED_F3, IED_FC5, IED_T7, IED_P7, IED_O1, IED_O2, IED_P8, IED_T8, IED_FC6, IED_F4, IED_F8, IED_AF4, IED_RAW_CQ, IED_GYROX, IED_GYROY, IED_MARKER, IED_TIMESTAMP 
228,0,4242.44,6019.87,4197.18,4382.18,4254.49,4175,4142.82,4168.97,4142.69,4557.31,4531.54,4020.26,4710.77,4991.28,3599,8197,8136,0,138.48,
229,0,4273.21,6013.21,4191.15,4387.56,4238.46,4178.21,4143.08,4171.67,4140.77,4546.15,4537.69,4023.21,4705.64,4975.26,3307,8198,8151,0,138.484,
230,0,4289.36,6000.38,4187.31,4375.77,4224.23,4176.03,4140.38,4171.92,4135.51,4529.1,4542.05,4023.08,4698.72,4960.9,3524,8198,8151,0,138.488,
231,0,4279.74,5978.21,4187.05,4354.74,4207.82,4171.15,4137.44,4170,4131.41,4511.28,4541.54,4021.67,4690.77,4955.38,3530,8203,8153,0,138.492,
232,0,4256.03,5950.26,4189.74,4341.28,4186.41,4169.1,4137.31,4168.72,4133.21,4500.51,4540.38,4022.95,4683.97,4961.67,3599,8203,8153,0,138.496,
233,0,4239.36,5922.69,4193.97,4346.41,4160.9,4173.21,4140.64,4170.13,4140.9,4500,4543.21,4028.85,4681.03,4974.87,3307,8207,8163,0,138.5,
234,0,4239.87,5898.59,4198.46,4364.74,4135.64,4180.9,4144.49,4173.97,4149.87,4505.77,4549.23,4037.18,4681.79,4985.13,3524,8207,8163,0,138.504,
235,0,4249.87,5877.44,4202.05,4380.38,4115.77,4186.41,4145.77,4177.69,4154.1,4509.87,4552.05,4043.46,4682.95,4983.59,3530,8202,8158,0,138.508,
236,0,4256.28,5857.95,4203.08,4381.67,4103.97,4185.64,4144.1,4179.36,4151.79,4507.18,4547.44,4045.13,4680.13,4969.36,3599,8202,8158,0,138.512,
237,0,4253.33,5838.59,4201.03,4372.44,4098.59,4179.23,4141.79,4178.33,4145.51,4497.31,4537.82,4043.21,4670.9,4948.97,3307,8209,8169,0,138.516,
238,0,4244.23,5817.95,4197.95,4364.87,4094.62,4172.05,4141.79,4175.9,4139.36,4483.72,4529.36,4041.67,4656.92,4931.92,3524,8209,8169,0,138.52,
239,0,4234.49,5794.49,4197.05,4365.64,4086.92,4168.46,4145.13,4173.72,4135.9,4470.13,4526.41,4043.72,4643.33,4925.13,3530,8211,8172,0,138.524,
240,0,4228.33,5769.1,4200.38,4371.79,4072.95,4169.36,4150.38,4172.95,4136.03,4459.62,4528.08,4050.26,4635.51,4929.36,3599,8211,8172,0,138.528,
241,0,4228.21,5744.36,4206.15,4376.79,4054.87,4172.82,4154.74,4173.97,4139.49,4453.59,4530.51,4058.72,4635.13,4938.46,3307,8201,8189,0,138.532,
242,0,4231.92,5721.79,4210.64,4377.56,4036.92,4175.64,4156.54,4176.41,4144.36,4450.51,4530.77,4065.77,4639.1,4941.92,3524,8201,8189,0,138.537,
243,0,4231.67,5700.13,4211.15,4375.51,4022.82,4175.64,4155.64,4178.97,4147.95,4445.9,4528.33,4069.23,4640.77,4933.21,3530,8196,8205,0,138.541,
244,0,4221.92,5676.67,4207.82,4373.59,4012.95,4172.95,4153.59,4179.62,4148.33,4435.26,4524.23,4068.72,4635,4914.87,3599,8196,8205,0,138.545,
245,0,4205.51,5650.38,4203.46,4375.64,4004.87,4170.38,4152.05,4178.21,4145.9,4418.59,4521.28,4065.9,4622.31,4896.41,3307,8201,8207,0,138.549,
246,0,4191.79,5624.62,4200.26,4384.74,3995.38,4170.38,4152.69,4176.03,4142.95,4400.38,4522.44,4061.92,4607.95,4886.03,3524,8201,8207,0,138.553,
247,0,4188.21,5602.82,4198.85,4399.49,3983.08,4173.21,4155.26,4174.62,4141.41,4386.15,4527.44,4057.44,4598.33,4884.49,3530,8200,8207,0,138.557,
248,0,4194.36,5583.97,4198.85,4411.15,3968.33,4175.9,4157.56,4174.23,4140.9,4377.69,4532.05,4052.31,4595.51,4886.28,3599,8200,8207,0,138.561,
249,0,4202.69,5561.79,4199.62,4407.69,3952.95,4175.38,4157.56,4173.85,4139.74,4371.92,4530.38,4047.56,4596.03,4884.23,3307,8195,8211,0,138.565,
250,0,4204.49,5529.74,4201.92,4385.26,3938.97,4171.28,4155.13,4172.44,4136.92,4365.38,4520.9,4044.74,4593.59,4876.03,3524,8195,8211,0,138.569,
251,0,4195.26,5488.08,4207.82,4354.23,3928.21,4167.05,4152.82,4170.13,4134.62,4358.46,4507.95,4045.13,4585.26,4865,3530,8193,8222,0,138.573,
252,0,4178.85,5446.54,4219.1,4335.26,3919.87,4166.92,4154.1,4169.1,4135.9,4353.97,4499.1,4049.23,4573.21,4857.44,3599,8193,8222,0,138.577,
253,0,4165,5418.08,4234.74,4344.23,3912.18,4172.31,4160,4171.03,4142.18,4354.36,4499.23,4055.9,4563.33,4855.9,3307,8190,8227,0,138.581,
254,0,4161.92,5409.23,4250.13,4379.1,3903.46,4180.9,4168.21,4175.77,4151.15,4357.69,4507.95,4062.82,4559.62,4856.41,3524,8190,8227,0,138.585,
255,0,4168.08,5412.31,4258.97,4418.21,3893.33,4187.82,4173.46,4180,4158.08,4359.87,4519.23,4066.79,4561.54,4851.41,114,8187,8241,0,138.589,
0,0,4173.59,5409.74,4257.69,4434.74,3882.69,4188.59,4171.79,4180.38,4159.23,4358.08,4526.28,4066.15,4563.97,4836.67,2007,8187,8241,0,138.593,
1,0,4170.38,5388.08,4247.18,4417.69,3871.67,4183.59,4164.23,4176.03,4155.51,4353.33,4525.77,4061.92,4562.69,4816.03,3581,8190,8234,0,138.597,
2,0,4160.13,5349.74,4232.31,4381.67,3858.46,4177.82,4156.15,4170.9,4151.67,4349.36,4522.05,4057.56,4558.21,4800.38,3549,8190,8234,0,138.601,
3,0,4153.21,5311.03,4218.21,4357.44,3841.67,4176.67,4153.21,4170,4152.95,4350,4522.05,4056.28,4553.97,4797.82,3493,8205,8234,0,138.606,
4,0,4157.56,5287.05,4208.33,4365.64,3822.69,4181.41,4156.79,4175,4160.64,4355.77,4528.21,4058.21,4552.05,4806.79,3558,8205,8234,0,138.61,
5,0,4170.13,5277.56,4203.97,4399.36,3804.74,4187.82,4162.95,4181.92,4170,4363.46,4535.26,4061.28,4550.26,4815.51,3540,8211,8239,0,138.614,
6,0,4178.33,5268.46,4204.87,4428.85,3790.77,4190.26,4166.41,4185.13,4173.85,4367.69,4534.49,4063.33,4545.51,4812.31,3451,8211,8239,0,138.618,
7,0,4171.67,5245.26,4208.85,4428.21,3779.87,4186.54,4164.62,4182.69,4168.59,4365.26,4523.33,4063.97,4538.08,4796.15,2903,8217,8255,0,138.622,
8,0,4151.28,5206.54,4212.56,4398.21,3768.85,4179.87,4159.49,4177.05,4157.95,4357.56,4508.97,4063.21,4531.79,4778.85,3443,8217,8255,0,138.626,
9,0,4129.49,5163.85,4213.21,4365,3754.23,4175.13,4155.38,4172.82,4149.74,4349.36,4502.82,4061.41,4530,4773.85,3577,8219,8254,0,138.63,
10,0,4120,5130.9,4209.36,4355.9,3736.41,4175.38,4154.62,4172.56,4149.36,4344.87,4510.38,4059.36,4532.82,4784.49,3539,8219,8254,0,138.634,
11,0,4126.41,5112.82,4202.44,4376.03,3719.74,4179.23,4156.92,4175.38,4155.64,4345.26,4526.67,4058.46,4536.41,4800.64,3515,8217,8243,0,138.638,
12,0,4141.28,5102.56,4196.03,4407.31,3708.59,4183.21,4160.26,4178.59,4162.95,4348.46,4540.38,4060.64,4536.92,4807.05,3549,8217,8243,0,138.642,
13,0,4152.44,5088.97,4193.21,4427.82,3704.1,4185.38,4163.33,4180.13,4166.28,4352.18,4543.97,4066.28,4533.33,4796.67,3290,8218,8253,0,138.646,
14,0,4152.05,5064.87,4194.87,4428.97,3703.08,4186.15,4165.77,4179.36,4164.36,4355.38,4538.72,4073.46,4527.69,4775.9,3539,8218,8253,0,138.65,
15,0,4139.87,5030,4198.97,4417.31,3700.26,4186.79,4167.56,4176.28,4159.23,4356.15,4530.26,4078.21,4521.41,4759.36,3515,8223,8257,0,138.654,
16,0,4121.92,4987.95,4201.92,4402.56,3692.05,4187.31,4167.82,4171.54,4153.21,4351.67,4521.41,4077.69,4513.72,4756.03,3549,8223,8257,0,138.658,
17,0,4105.26,4941.79,4201.54,4389.36,3680,4186.54,4165.9,4166.15,4147.44,4340,4511.03,4072.18,4502.69,4760.26,3290,8226,8250,0,138.662,
18,0,4093.08,4893.72,4198.97,4377.18,3668.33,4183.72,4162.56,4162.18,4142.69,4323.33,4498.33,4065.9,4488.85,4757.18,3539,8226,8250,0,138.666,
19,0,4085.51,4846.15,4197.31,4367.69,3659.87,4180.51,4160.38,4161.28,4140.64,4307.95,4487.18,4062.95,4475.64,4737.44,3515,8232,8249,0,138.671,
20,0,4080.77,4803.85,4198.97,4366.41,3652.31,4179.62,4162.05,4164.49,4143.08,4299.87,4484.23,4064.74,4468.33,4707.05,3549,8232,8249,0,138.675,
21,0,4078.33,4770.64,4203.59,4377.31,3641.15,4182.69,4167.56,4171.41,4150.13,4301.28,4492.82,4069.1,4468.59,4683.46,3290,8238,8249,0,138.679,
22,0,4077.95,4746.79,4208.85,4396.15,3625.26,4187.69,4173.21,4178.97,4158.85,4308.33,4508.85,4072.18,4473.85,4680.38,3539,8238,8249,0,138.683,
23,0,4078.72,4726.41,4212.69,4410.64,3609.36,4190.77,4174.87,4184.49,4165.38,4314.36,4523.59,4071.92,4478.97,4697.69,3515,8233,8247,0,138.687,
24,0,4080.13,4702.69,4215.13,4410,3600.26,4189.62,4172.05,4186.15,4168.46,4315.26,4529.62,4069.23,4481.03,4721.92,3549,8233,8247,0,138.691,
202,0,3644.62,4325,4405,4577.31,4032.82,4269.62,4247.05,4238.59,4231.79,4138.46,4342.56,4106.79,4112.56,4138.59,3566,8233,8247,0,139.413,
203,0,3668.21,4322.44,4405.64,4593.72,4059.62,4271.15,4250.38,4242.44,4237.95,4145.9,4343.08,4112.31,4117.95,4148.72,3560,8296,8159,0,139.417,
204,0,3670.51,4304.49,4401.79,4582.69,4083.85,4263.72,4245.77,4238.59,4235.13,4144.87,4338.46,4109.74,4112.44,4152.56,3569,8296,8159,0,139.421,
205,0,3652.31,4271.28,4398.72,4549.49,4107.69,4252.82,4237.31,4230.77,4225.77,4135.13,4330.51,4103.85,4098.21,4147.31,3264,8324,8146,0,139.426,
206,0,3625.77,4233.97,4400,4518.08,4134.49,4245.26,4230.26,4224.49,4216.41,4122.44,4324.36,4101.67,4084.1,4134.23,3566,8324,8146,0,139.43,
207,0,3607.69,4205.64,4404.74,4512.56,4166.28,4244.1,4227.18,4223.46,4212.05,4113.97,4324.1,4105.9,4079.1,4117.69,3560,8323,8129,0,139.434,
208,0,3611.15,4191.28,4408.46,4538.33,4202.31,4246.79,4226.92,4227.05,4214.36,4113.85,4330.26,4113.46,4086.54,4104.62,3569,8323,8129,0,139.438,
209,0,3634.74,4183.97,4408.33,4576.92,4241.67,4248.97,4226.92,4232.31,4220.38,4119.74,4338.97,4119.36,4102.18,4101.67,3264,8329,8108,0,139.442,
210,0,3660.13,4170.64,4406.15,4598.72,4283.33,4248.08,4225.9,4235.77,4225.13,4125.13,4345.51,4122.18,4116.03,4109.62,3566,8329,8108,0,139.446,
211,0,3664.74,4142.69,4406.54,4586.03,4326.28,4245.64,4225.13,4235.77,4224.87,4124.74,4346.79,4123.85,4118.72,4121.92,3560,8336,8109,0,139.45,
212,0,3641.79,4104.49,4411.41,4547.44,4368.33,4244.23,4226.54,4233.46,4219.87,4118.08,4342.44,4126.67,4108.21,4128.59,3569,8336,8109,0,139.454,
213,0,3608.33,4069.36,4417.69,4511.54,4406.15,4244.87,4230.38,4231.15,4214.49,4108.59,4333.85,4130.38,4090.51,4124.74,3264,8348,8091,0,139.458,
214,0,3591.54,4048.85,4420,4503.85,4436.03,4245.64,4235,4231.15,4213.46,4101.41,4322.95,4133.21,4075.51,4114.1,3566,8348,8091,0,139.462,
215,0,3605.38,4043.85,4415.9,4527.82,4455.77,4244.49,4237.69,4233.46,4218.08,4099.87,4313.33,4133.46,4071.03,4104.23,3560,8344,8087,0,139.466,
216,0,3638.59,4044.49,4408.59,4563.72,4465.26,4241.28,4237.56,4236.79,4225,4104.1,4308.85,4131.28,4077.31,4098.08,3569,8344,8087,0,139.47,
217,0,3665.13,4038.46,4403.85,4585.9,4468.59,4238.72,4236.15,4238.85,4229.87,4110.26,4311.92,4129.1,4087.69,4092.95,3264,8346,8077,0,139.474,
218,0,3665.77,4018.72,4404.49,4580.51,4472.44,4239.62,4235,4237.95,4229.62,4112.95,4319.74,4129.62,4092.95,4083.85,3566,8346,8077,0,139.478,
219,0,3642.56,3987.18,4408.59,4554.62,4482.18,4244.74,4235.13,4234.1,4224.74,4108.46,4325,4133.33,4088.59,4070.64,3560,8344,8064,0,139.482,
220,0,3614.62,3952.82,4412.05,4527.05,4497.18,4250.77,4235.51,4229.36,4218.59,4097.44,4321.03,4138.08,4076.92,4060.51,3569,8344,8064,0,139.486,
221,0,3602.56,3925.38,4412.31,4515.77,4510.26,4252.95,4234.62,4226.67,4214.74,4085.26,4307.82,4140.77,4065.77,4062.18,3264,8345,8046,0,139.49,
222,0,3613.21,3908.97,4409.74,4526.28,4513.72,4249.74,4232.56,4227.95,4216.28,4079.1,4293.08,4140.26,4061.67,4076.79,3566,8345,8046,0,139.495,
223,0,3636.92,3900.26,4407.05,4549.1,4505.9,4244.23,4230.51,4232.69,4223.46,4083.08,4286.54,4138.08,4066.28,4093.72,3560,8343,8041,0,139.499,
224,0,3655.26,3890.13,4406.67,4567.18,4494.49,4241.15,4230.51,4238.08,4233.46,4094.87,4291.79,4137.95,4074.74,4098.08,3569,8343,8041,0,139.503,
225,0,3653.85,3870,4408.59,4568.08,4491.15,4242.31,4232.31,4240.26,4240.51,4107.18,4302.82,4142.56,4080,4083.21,3264,8340,8027,0,139.507,
226,0,3633.85,3837.69,4411.67,4552.82,4503.21,4244.36,4233.46,4237.69,4238.97,4112.95,4309.1,4150.64,4077.82,4056.03,3566,8340,8027,0,139.511,
227,0,3610.9,3799.23,4414.49,4533.33,4529.23,4243.21,4231.92,4231.41,4228.08,4109.1,4303.97,4157.56,4069.62,4032.56,3560,8327,8021,0,139.515,
228,0,3603.33,3764.62,4416.54,4522.56,4559.74,4238.08,4227.56,4224.36,4212.82,4098.85,4290.64,4159.23,4060,4027.31,3569,8327,8021,0,139.519,
229,0,3617.31,3740.9,4418.33,4525.51,4583.97,4232.56,4222.31,4219.23,4201.28,4088.46,4278.21,4154.87,4053.21,4043.46,3264,8328,8020,0,139.523,
230,0,3643.59,3726.79,4419.74,4538.08,4596.67,4231.03,4218.08,4216.79,4198.46,4083.46,4273.72,4147.82,4050.13,4070.77,3566,8328,8020,0,139.527,
231,0,3665.26,3714.36,4420.26,4551.67,4601.67,4234.87,4216.15,4216.54,4204.49,4085.38,4276.28,4142.18,4048.97,4091.28,3560,8312,7989,0,139.531,
232,0,3669.1,3696.28,4420,4558.59,4608.08,4241.54,4216.79,4217.31,4214.49,4091.41,4279.87,4141.03,4047.95,4091.92,3569,8312,7989,0,139.535,
233,0,3653.33,3670.64,4420.26,4556.03,4623.97,4246.92,4219.23,4217.95,4222.05,4096.03,4279.49,4144.36,4047.05,4073.59,3264,8304,7985,0,139.539,
234,0,3628.59,3640.9,4421.79,4547.05,4650.13,4249.36,4222.69,4218.59,4222.82,4095.9,4275.77,4150.26,4047.44,4049.23,3566,8304,7985,0,139.543,
235,0,3611.15,3612.18,4424.36,4538.33,4679.87,4249.36,4226.41,4220.64,4217.69,4091.67,4273.33,4155.38,4050.38,4035.26,3560,8305,7965,0,139.547,
236,0,3611.79,3586.67,4426.67,4535.51,4704.36,4248.46,4229.49,4224.74,4211.54,4087.18,4275.77,4157.56,4055.38,4040.64,3569,8305,7965,0,139.551,
237,0,3628.59,3562.56,4427.05,4540.77,4717.56,4247.95,4230.9,4229.62,4209.74,4086.41,4282.31,4156.41,4060.38,4060.64,3264,8298,7959,0,139.555,
238,0,3649.23,3537.56,4425.26,4551.79,4717.69,4248.08,4230.13,4233.33,4213.59,4089.74,4288.08,4154.23,4063.08,4080.64,3566,8298,7959,0,139.56,
239,0,3661.92,3511.15,4421.67,4562.18,4705.38,4248.59,4227.56,4234.49,4220.26,4094.62,4289.49,4153.33,4062.56,4085.51,3560,8297,7942,0,139.564,
240,0,3663.08,3484.49,4417.44,4563.97,4683.85,4248.72,4224.36,4233.72,4225.13,4097.44,4286.03,4154.36,4059.36,4071.28,3569,8297,7942,0,139.568,
241,0,3657.56,3457.31,4413.46,4553.08,4658.72,4247.82,4221.15,4232.82,4225.51,4096.41,4281.03,4156.28,4055.38,4047.18,3264,8284,7941,0,139.572,
242,0,3651.92,3428.08,4410.9,4532.31,4637.69,4246.03,4218.85,4232.56,4222.69,4092.69,4277.82,4157.31,4052.82,4028.46,3566,8284,7941,0,139.576,
243,0,3648.33,3397.31,4410.9,4512.31,4625.9,4244.23,4217.69,4232.56,4220,4089.23,4277.18,4156.67,4053.59,4026.92,3560,8280,7928,0,139.58,
244,0,3646.03,3368.46,4413.21,4505,4624.23,4242.82,4218.21,4232.31,4220.51,4088.46,4277.82,4154.62,4058.33,4044.62,3569,8280,7928,0,139.584,
245,0,3645.38,3346.03,4416.92,4515.9,4629.62,4242.44,4220,4231.79,4224.74,4090.9,4277.82,4152.18,4065.38,4071.79,3264,8274,7927,0,139.588,
246,0,3649.1,3328.59,4420.9,4539.87,4639.87,4243.59,4222.31,4231.67,4230.64,4094.62,4277.18,4150.9,4071.67,4092.31,3566,8274,7927,0,139.592,
247,0,3659.74,3307.18,4424.74,4562.95,4655.9,4246.54,4223.97,4231.79,4235.26,4096.03,4277.18,4152.05,4073.46,4092.44,3560,8262,7931,0,139.596,
248,0,3675.51,3270.13,4428.08,4570.77,4680.38,4250,4224.36,4231.41,4236.79,4091.92,4277.82,4155.38,4068.46,4070.77,3569,8262,7931,0,139.6,
249,0,3690.51,3212.82,4430.64,4556.79,4713.59,4251.41,4223.59,4230,4235,4083.21,4277.56,4159.62,4057.69,4040.13,3264,8257,7929,0,139.604,
250,0,3698.59,3143.33,4431.79,4528.08,4752.56,4249.87,4222.31,4228.46,4232.05,4073.85,4274.36,4163.08,4045.64,4018.72,3566,8257,7929,0,139.608,
251,0,3696.54,3080,4432.05,4500.9,4791.67,4246.79,4221.92,4228.85,4230,4068.59,4268.33,4164.49,4038.21,4017.69,3560,8260,7907,0,139.612,
252,0,3685.51,3040.26,4432.18,4490.26,4825,4244.62,4223.33,4232.05,4229.74,4068.46,4262.31,4163.85,4039.1,4034.23,3569,8260,7907,0,139.616,
253,0,3671.54,3028.59,4431.67,4500,4849.62,4244.1,4225.64,4235.9,4230.26,4070.9,4259.62,4161.03,4047.44,4054.1,3264,8259,7913,0,139.62,
254,0,3661.41,3033.33,4428.97,4520,4867.05,4243.21,4226.15,4236.28,4229.23,4071.28,4259.87,4156.03,4057.31,4063.59,3566,8259,7913,0,139.624,
255,0,3658.72,3034.87,4423.33,4534.1,4881.03,4239.74,4222.44,4231.54,4225.51,4066.92,4258.85,4150.77,4061.79,4059.1,114,8251,7952,0,139.629,
0,0,3661.92,3018.59,4416.79,4532.05,4893.97,4233.72,4215.38,4223.85,4219.62,4058.21,4253.21,4148.59,4056.41,4047.56,1983,8251,7952,0,139.633,
1,0,3667.82,2984.36,4413.33,4515.9,4903.21,4228.59,4208.72,4217.69,4213.21,4047.18,4243.72,4152.18,4043.08,4038.33,3575,8236,7931,0,139.637,
2,0,3675.64,2946.67,4415.26,4498.59,4903.08,4227.95,4206.67,4216.54,4208.59,4036.67,4236.67,4161.28,4028.59,4034.87,3580,8236,7931,0,139.641,
3,0,3687.44,2926.03,4421.03,4494.1,4889.62,4232.69,4211.15,4219.87,4208.33,4029.74,4238.33,4172.18,4021.92,4034.1,3656,8241,7917,0,139.645,
4,0,3705,2935.38,4426.28,4507.44,4864.36,4240.64,4220.26,4224.87,4213.85,4027.95,4249.87,4180.77,4028.33,4032.44,3512,8241,7917,0,139.649,
5,0,3726.54,2972.18,4427.44,4529.74,4833.59,4247.82,4229.62,4229.1,4223.59,4030.64,4266.15,4185.64,4045.77,4030.77,3524,8256,7930,0,139.653,
6,0,3745.51,3019.49,4425.13,4544.23,4802.82,4251.15,4235.51,4232.31,4234.1,4034.74,4277.69,4188.08,4065.13,4034.62,3438,8256,7930,0,139.657,
7,0,3755,3057.56,4422.56,4538.85,4774.49,4250.38,4236.92,4234.49,4241.15,4036.28,4278.33,4190,4075.77,4047.69,2903,8247,7921,0,139.661,
8,0,3753.21,3076.28,4422.44,4516.41,4748.46,4248.08,4235.13,4235.9,4243.46,4034.36,4269.74,4191.92,4072.82,4065.64,3451,8247,7921,0,139.665,
9,0,3745.13,3080.26,4423.59,4493.46,4726.03,4247.69,4232.31,4237.05,4243.08,4030.26,4260.38,4192.69,4060.64,4078.85,3625,8229,7924,0,139.669,
10,0,3738.21,3081.41,4423.97,4486.54,4710.51,4250.38,4230.77,4238.59,4242.82,4026.92,4258.33,4192.18,4048.97,4078.85,3576,8229,7924,0,139.673,
11,0,3736.54,3088.33,4422.18,4497.82,4705.64,4253.59,4231.41,4240.9,4243.85,4026.03,4263.46,4191.41,4044.62,4066.41,3658,8239,7923,0,139.677,
12,0,3739.23,3099.74,4419.36,4515.26,4711.67,4253.33,4233.33,4242.95,4244.87,4026.67,4267.95,4192.18,4046.67,4050.9,3549,8239,7923,0,139.681,
13,0,3742.69,3108.21,4417.44,4524.23,4724.74,4248.21,4234.36,4243.21,4243.72,4026.41,4264.23,4194.87,4049.1,4042.82,3241,8251,7913,0,139.685,
14,0,3744.87,3109.36,4417.44,4521.03,4738.33,4240.77,4232.69,4240.51,4239.74,4024.74,4251.41,4198.21,4047.44,4046.15,3576,8251,7913,0,139.689,
15,0,3748.97,3106.15,4418.59,4513.21,4746.54,4235.9,4228.85,4235.13,4233.85,4022.31,4237.05,4200.26,4042.56,4057.05,3658,8257,7906,0,139.693,
16,0,3761.15,3106.79,4419.62,4511.28,4746.41,4235.9,4224.62,4229.36,4228.72,4020.26,4230.77,4200.26,4038.21,4068.59,3549,8257,7906,0,139.698,
17,0,3784.1,3116.03,4419.74,4519.49,4738.33,4239.62,4221.79,4225.51,4226.41,4019.23,4237.69,4199.1,4038.46,4077.18,3241,8261,7901,0,139.702,
18,0,3809.49,3129.87,4418.72,4531.67,4724.49,4242.95,4220.51,4224.87,4227.44,4018.97,4253.72,4198.72,4044.62,4084.49,3576,8261,7901,0,139.706,
19,0,3819.87,3137.82,4417.69,4536.15,4706.15,4242.05,4219.49,4227.05,4229.87,4018.59,4268.59,4200.51,4054.23,4091.79,3658,8262,7890,0,139.71,
20,0,3803.08,3133.08,4417.82,4526.03,4683.59,4236.28,4217.69,4230.13,4230.9,4017.18,4273.21,4205,4062.82,4096.79,3549,8262,7890,0,139.714,
21,0,3767.44,3119.62,4419.74,4506.03,4656.54,4229.87,4216.28,4232.95,4230.77,4015.77,4267.05,4212.69,4067.05,4096.28,3241,8279,7881,0,139.718,
22,0,3739.23,3110.13,4422.05,4491.28,4626.54,4229.1,4217.69,4235.77,4232.56,4017.05,4258.59,4222.44,4067.56,4091.15,3576,8279,7881,0,139.722,
23,0,3742.05,3115.13,4422.56,4494.1,4596.67,4236.15,4222.82,4238.97,4239.23,4021.79,4257.69,4231.41,4067.56,4086.54,3658,8288,7888,0,139.726,
24,0,3776.41,3132.18,4419.62,4512.82,4569.49,4247.05,4230.26,4242.44,4249.62,4026.67,4267.31,4236.28,4069.74,4086.67,3549,8288,7888,0,139.73,
25,0,3818.97,3148.46,4414.36,4532.18,4545.51,4254.23,4236.03,4244.62,4257.95,4025.9,4280.9,4235.77,4072.82,4091.41,3241,8316,7894,0,139.734,
26,0,3841.79,3152.95,4409.74,4536.41,4523.59,4253.21,4236.79,4243.97,4259.62,4017.56,4288.21,4231.67,4074.23,4097.69,3576,8316,7894,0,139.738,
27,0,3833.85,3145.51,4408.21,4522.95,4502.82,4246.03,4232.69,4240.51,4255.51,4006.41,4284.23,4227.31,4072.56,4102.05,3658,8321,7897,0,139.742,
28,0,3806.79,3135.26,4409.74,4504.36,4483.08,4238.72,4226.67,4236.41,4250.51,4000.51,4272.18,4225.38,4069.49,4102.18,3549,8321,7897,0,139.746,
29,0,3782.56,3130.26,4412.05,4496.54,4464.62,4236.41,4222.44,4233.59,4248.72,4004.74,4260.51,4226.41,4067.31,4097.95,3241,8351,7910,0,139.75,
30,0,3775.9,3130.38,4412.95,4504.36,4447.56,4239.62,4222.44,4232.69,4250.38,4016.54,4256.41,4229.87,4066.28,4090.77,3576,8351,7910,0,139.754,
31,0,3786.28,3130.26,4412.56,4517.69,4432.56,4244.74,4226.03,4232.95,4252.69,4028.08,4261.54,4234.62,4064.87,4082.69,3658,8357,7910,0,139.758,
32,0,3802.95,3126.67,4411.41,4520.9,4421.28,4248.08,4230.51,4233.46,4253.33,4032.05,4271.54,4239.74,4061.41,4074.49,0,8357,7910,0,139.762,
33,0,3815,3121.92,4410,4506.92,4415.26,4248.21,4233.33,4234.36,4251.41,4026.92,4280,4243.97,4055.9,4065.64,0,8377,7918,0,139.767,
213,0,3914.62,3316.79,4230.64,4068.85,3818.85,4169.62,4177.56,4153.85,4188.33,3754.36,3958.72,4441.03,3775.26,3731.79,3231,8377,7918,0,140.497,
214,0,3906.15,3309.74,4227.82,4060,3820.77,4166.41,4172.31,4152.82,4185.26,3752.95,3952.95,4440.26,3774.62,3725.13,3579,8377,7918,0,140.501,
215,0,3900.9,3308.46,4227.69,4060.9,3821.28,4165.38,4168.21,4152.44,4183.46,3750.9,3951.92,4444.23,3777.44,3724.87,3559,8179,8170,0,140.505,
216,0,3903.72,3314.87,4229.87,4067.82,3819.23,4165.51,4167.56,4153.08,4185,3749.74,3955.77,4450.13,3783.08,3730.77,3574,8179,8170,0,140.509,
217,0,3912.56,3325.13,4232.05,4071.67,3814.74,4164.36,4168.97,4153.85,4188.59,3748.72,3960.38,4454.1,3787.95,3737.95,3231,8177,8167,0,140.513,
218,0,3920.38,3332.31,4231.67,4065.51,3809.62,4160.38,4168.97,4153.85,4191.41,3746.28,3961.54,4455.51,3788.72,3741.28,3579,8177,8167,0,140.517,
219,0,3921.15,3333.21,4229.36,4051.03,3807.05,4154.74,4165.51,4153.21,4191.28,3742.56,3958.33,4456.54,3785.38,3739.62,3559,8173,8174,0,140.521,
220,0,3915.51,3329.62,4228.46,4037.82,3808.59,4150.13,4160,4152.31,4188.72,3740.38,3953.08,4459.36,3781.54,3735.9,3574,8173,8174,0,140.526,
221,0,3909.62,3326.28,4231.92,4035.38,3813.33,4148.46,4156.15,4151.92,4186.54,3743.21,3948.59,4464.1,3781.15,3734.1,3231,8180,8182,0,140.53,
222,0,3909.23,3326.03,4238.72,4045.26,3817.18,4149.74,4156.54,4151.28,4185.9,3750.51,3945.9,4468.97,3784.1,3735.38,3579,8180,8182,0,140.534,
223,0,3914.74,3329.23,4244.74,4060.51,3816.15,4152.05,4160.9,4149.49,4186.03,3758.85,3943.72,4472.44,3786.79,3738.08,3559,8179,8173,0,140.538,
224,0,3922.05,3334.23,4246.03,4072.18,3809.74,4153.08,4166.41,4147.05,4184.74,3763.46,3941.79,4474.49,3786.03,3741.15,3574,8179,8173,0,140.542,
225,0,3926.67,3340,4243.08,4075.77,3801.67,4152.05,4169.74,4145.26,4182.69,3762.69,3941.03,4476.28,3782.05,3745.38,3231,8175,8173,0,140.546,
226,0,3928.08,3345.51,4240.13,4071.41,3797.31,4150.38,4170,4145.77,4182.05,3759.23,3942.69,4478.97,3779.36,3752.95,3579,8175,8173,0,140.55,
